timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter,time_sec
161340000,161340000,0.980292,-0.05203426,-0.1801635,-0.0622114,0.0,0.0,0.0,0.0,0,1.52
161360000,161360000,0.98057497,-0.050048288,-0.17977324,-0.060486443,0.0,0.0,0.0,0.0,0,1.54
161380000,161380000,0.98088586,-0.048479978,-0.1791229,-0.05862328,0.0,0.0,0.0,0.0,0,1.56
161400000,161400000,0.9812237,-0.047308736,-0.17822209,-0.05663803,0.0,0.0,0.0,0.0,0,1.58
161420000,161420000,0.98158514,-0.04651837,-0.17708832,-0.05454767,0.0,0.0,0.0,0.0,0,1.6
161440000,161440000,0.9819668,-0.046078827,-0.1757406,-0.05236723,0.0,0.0,0.0,0.0,0,1.62
161460000,161460000,0.9823657,-0.04595769,-0.17419368,-0.050111346,0.0,0.0,0.0,0.0,0,1.64
161480000,161480000,0.98277634,-0.046131417,-0.17247386,-0.04779605,0.0,0.0,0.0,0.0,0,1.66
161500000,161500000,0.983198,-0.046559595,-0.17058319,-0.04543554,0.0,0.0,0.0,0.0,0,1.68
161520000,161520000,0.9836274,-0.047209695,-0.16853702,-0.04304442,0.0,0.0,0.0,0.0,0,1.7
161540000,161540000,0.9840619,-0.04804129,-0.16634917,-0.0406356,0.0,0.0,0.0,0.0,0,1.72
161560000,161560000,0.98449886,-0.04902617,-0.16403194,-0.038223654,0.0,0.0,0.0,0.0,0,1.74
161580000,161580000,0.9849353,-0.05012798,-0.16160333,-0.035820633,0.0,0.0,0.0,0.0,0,1.76
161600000,161600000,0.98537046,-0.051317662,-0.1590673,-0.03343983,0.0,0.0,0.0,0.0,0,1.78
161620000,161620000,0.9858034,-0.05256401,-0.15643208,-0.031093027,0.0,0.0,0.0,0.0,0,1.8
161640000,161640000,0.9862327,-0.053832576,-0.1537121,-0.028789949,0.0,0.0,0.0,0.0,0,1.82
